id,title,model_number,image_list,key_features_list,features_list,specifications_list,documents_list,product_link,status
842,Interior Locking Type,Model Number: 85317.056.RENT,"[""https://images.baldwinhardware.com/is/image/Baldwin/85317-056-rent_sbs1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85317-056-rent_v2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/85317-056-rent_c4?$bal%2DproductDetailLarge$""]","[""The Gramercy Knurled Entrance Trim features clean lines and a modern aesthetic design which is perfect for the front door of your home"", ""Solid forged brass handleset; deadbolt is furnished with a high grade steel strike for ultimate strength and durability"", ""Accommodates door thickness of 1.75. Conversion kit available for 2.0 and 2.25 thick doors"", ""Designed for easy installation in standard pre-bored wood and metal doors""]","[""The Gramercy Knurled Entrance Trim features clean lines and a modern aesthetic design which is perfect for the front door of your home"", ""Solid forged brass handleset; deadbolt is furnished with a high grade steel strike for ultimate strength and durability"", ""Accommodates door thickness of 1.75. Conversion kit available for 2.0 and 2.25 thick doors"", ""Designed for easy installation in standard pre-bored wood and metal doors"", ""Experience the timeless appeal of our Lifetime Satin Nickel finish, created by nickel-plating solid brass to achieve a warm, smooth silver tone. This matte-like PVD finish is not only durable but also backed by our Limited Lifetime Finish™ Warranty"", ""Fits Door Thickness of 1-3/4” and 2-1/4” with available Thick Door Kit""]","[[""Style"", ""Contemporary""], [""Lock Function"", ""Entry""], [""Backset Size"", ""Adjustable""], [""Projection"", ""2-23/32""], [""Maximum Door Thickness"", ""1-3/4""], [""Minimum Door Thickness"", ""1-3/4""], [""Entry Number Of Cylinders"", ""1.0""], [""Interior Locking Type"", ""Turn Piece""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/gramercy-handleset-with-l030-knurled-lever?variant=sc-85317-056,Done
843,Interior Locking Type,Model Number: 85316.056.RENT,"[""https://images.baldwinhardware.com/is/image/Baldwin/85316-056-rent_sbs1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85316-056-rent_v1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/85316-056-rent_c1?$bal%2DproductDetailLarge$""]","[""The Gramercy Entrance Trim features clean lines and a modern aesthetic design which is perfect for the front door of your home"", ""Solid forged brass handleset; deadbolt is furnished with a high grade steel strike for ultimate strength and durability"", ""Accommodates door thickness of 1.75. Conversion kit available for 2.0 and 2.25 thick doors"", ""Designed for easy installation in standard pre-bored wood and metal doors""]","[""The Gramercy Entrance Trim features clean lines and a modern aesthetic design which is perfect for the front door of your home"", ""Solid forged brass handleset; deadbolt is furnished with a high grade steel strike for ultimate strength and durability"", ""Accommodates door thickness of 1.75. Conversion kit available for 2.0 and 2.25 thick doors"", ""Designed for easy installation in standard pre-bored wood and metal doors"", ""Experience the timeless appeal of our Lifetime Satin Nickel finish, created by nickel-plating solid brass to achieve a warm, smooth silver tone. This matte-like PVD finish is not only durable but also backed by our Limited Lifetime Finish™ Warranty"", ""Fits Door Thickness of 1-3/4” and 2-1/4” with available Thick Door Kit""]","[[""Style"", ""Contemporary""], [""Lock Function"", ""Entry""], [""Backset Size"", ""Adjustable""], [""Projection"", ""2-23/32""], [""Maximum Door Thickness"", ""2-1/4""], [""Minimum Door Thickness"", ""1-3/4""], [""Entry Number Of Cylinders"", ""1.0""], [""Interior Locking Type"", ""Turn Piece""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/gramercy-handleset-with-l029-lever?variant=sc-85316-056,Done
844,Style,Model Number: 8285.056.AC1,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_8285-056-ac1_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8285-056-ac1_c2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85353-056-aclh_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8235-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8225-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_4055-056_c1?$bal%2Dprslider$""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Contemporary""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/pk.9008_keypad_entry_deadbolt.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/soho-keypad-deadbolt?variant=8285-056,Done
845,Style,Model Number: 8252.112.AC1,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_es_8252-112-ac1_cld1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es_8252-112-ac1_cld2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es_85390_acx-112_cld1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8235-112-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8225-112-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1040-112-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_4010-150_c1?$bal%2Dprslider$""]","[""Venetian Bronze is hand-relieved, meaning each piece is unique and hand designed, it is created to reveal unique highlights and provide a warm complement to the design.""]","[""Venetian Bronze is hand-relieved, meaning each piece is unique and hand designed, it is created to reveal unique highlights and provide a warm complement to the design.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Traditional""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/pk.9008_keypad_entry_deadbolt.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/boulder-keypad-deadbolt?variant=8252-112,Done
846,Minimum Door Thickness,Model Number: 8107.056.L8LK,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_8107-102_c1?$bal%2DproductDetailLarge$""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors.""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors."", ""Also available for cabinets to bring an added stylish detail to cabinet or pantry doors."", ""Three different strike options to accommodate a variety of door conditions."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Function"", ""Passage""], [""Projection"", ""3/8""], [""Maximum Door Thickness"", ""2-1/2""], [""Minimum Door Thickness"", ""3/4""]]","[[""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8107_8ft_techdrawing.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8107_7ft_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/8107-8-foot-cremone-bolt?variant=8107-8ft-056,Done
847,Minimum Door Thickness,Model Number: 8107.056.R7LK,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_8107-102_c1?$bal%2DproductDetailLarge$""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors.""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors."", ""Also available for cabinets to bring an added stylish detail to cabinet or pantry doors."", ""Three different strike options to accommodate a variety of door conditions."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Function"", ""Passage""], [""Projection"", ""3/8""], [""Maximum Door Thickness"", ""2-1/2""], [""Minimum Door Thickness"", ""3/4""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/pk.1043_cremone-bolt-instructions.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8107_8ft_techdrawing.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8107_7ft_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/8107-7-foot-cremone-bolt?variant=8107-7ft-056,Done
848,Minimum Door Thickness,Model Number: 8106.056.R8LK,[],"[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors.""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors."", ""Also available for cabinets to bring an added stylish detail to cabinet or pantry doors."", ""Three different strike options to accommodate a variety of door conditions."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Function"", ""Passage""], [""Projection"", ""3/8""], [""Maximum Door Thickness"", ""2-1/2""], [""Minimum Door Thickness"", ""3/4""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/pk.1043_cremone-bolt-instructions.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8106_8ft_techdrawing.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8106_7ft_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/8106-8-foot-cremone-bolt?variant=8106-8ft-056,Done
849,Minimum Door Thickness,Model Number: 8106.056.R7LK,[],"[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors.""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors."", ""Also available for cabinets to bring an added stylish detail to cabinet or pantry doors."", ""Three different strike options to accommodate a variety of door conditions."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Function"", ""Passage""], [""Projection"", ""3/8""], [""Maximum Door Thickness"", ""2-1/2""], [""Minimum Door Thickness"", ""3/4""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/pk.1043_cremone-bolt-instructions.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8106_8ft_techdrawing.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8106_7ft_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/8106-7-foot-cremone-bolt?variant=8106-7ft-056,Done
850,Minimum Door Thickness,Model Number: 8105.056.R8LK,[],"[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors.""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors."", ""Also available for cabinets to bring an added stylish detail to cabinet or pantry doors."", ""Three different strike options to accommodate a variety of door conditions."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Function"", ""Passage""], [""Projection"", ""3/8""], [""Maximum Door Thickness"", ""2-1/2""], [""Minimum Door Thickness"", ""3/4""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/pk.1043_cremone-bolt-instructions.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8105_8ft_techdrawing.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8105_7ft_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/8105-8-foot-cremone-bolt?variant=8105-8ft-056,Done
851,Minimum Door Thickness,Model Number: 8105.056.R7LK,[],"[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors.""]","[""Both stylish and functional, cremone bolts serve as a large, decorative surface bolt."", ""Available in three styles driven by the bolt covers. Available with no cover, ornamental cover, or contemporary cover."", ""Must choose your desired knob or lever to add to the cremone set."", ""Add extension rods by the foot to extend the 8\"" version to accommodate taller doors."", ""Also available for cabinets to bring an added stylish detail to cabinet or pantry doors."", ""Three different strike options to accommodate a variety of door conditions."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Function"", ""Passage""], [""Projection"", ""3/8""], [""Maximum Door Thickness"", ""2-1/2""], [""Minimum Door Thickness"", ""3/4""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/pk.1043_cremone-bolt-instructions.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8105_8ft_techdrawing.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/8105_7ft_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/8105-7-foot-cremone-bolt?variant=8105-7ft-056,Done
